"title","location","postedTime","publishedAt","jobUrl","companyName","companyUrl","description","applicationsCount","contractType","experienceLevel","workType","sector","salary","posterFullName","posterProfileUrl","companyId","applyUrl","applyType","benefits"
"Asesor/a Comercial y Diseñador/a de Baños","Oviedo, Principality of Asturias, Spain","6 hours ago","2026-02-24","https://es.linkedin.com/jobs/view/asesor-a-comercial-y-dise%C3%B1ador-a-de-ba%C3%B1os-at-saneamientos-pereda-s-a-asturias-4374571902?trk=public_jobs_topcard-title","Saneamientos Pereda, S.A., ASTURIAS","https://es.linkedin.com/company/saneamientos-pereda-s-a-asturias?trk=public_jobs_topcard-org-name","Sobre la empresa


Saneamientos Pereda es una empresa familiar con sede en Oviedo, fundada en 1959. Inició su actividad como distribuidora de productos de fontanería y sanitarios, y a lo largo de los años ha experimentado un crecimiento sostenido gracias al esfuerzo, la dedicación y, sobre todo, a la confianza de sus clientes.


Este compromiso con la calidad y la adaptación constante a las necesidades del mercado han posicionado a Saneamientos Pereda como un referente en su sector.


Actualmente, la empresa ofrece una amplia gama de productos tanto para profesionales como para particulares exigentes. Su catálogo incluye material de fontanería, calefacción, sanitarios, grifería, mobiliario y accesorios de baño, materiales de construcción, electricidad, pintura, jardinería y herramientas.


Tareas


Descripción del puesto

Buscamos un/a vendedor/a de exposición para incorporarse a nuestra tienda especializada en equipamiento y diseño de baños en Oviedo. La persona seleccionada asesorará a los clientes, diseñará propuestas personalizadas y gestionará el proceso de venta completo, garantizando una excelente experiencia de compra.


   
   
 * 
   
   
   Horario comercial:
   
   
   - Lunes a viernes: 10:00–13:30 y 16:00–20:00
   
   - Sábados: 10:00–14:00 (se trabajan dos sábados y uno no).
   
   
   
   
 * 
   
   
   Salario: fijo desde 22.000 € brutos anuales + incentivos.
   

   
   
 * 
   
   
   Retribución total estimada: hasta 27.000 € según experiencia y resultados.
   

   
   


Funciones principales


   
   
 * Atención y asesoramiento personalizado en exposición.
   
   
 * Diseño de espacios de baño adaptados a las necesidades del cliente.
   
   
 * Elaboración de presupuestos y seguimiento de pedidos.
   
   
 * Gestión administrativa y actualización de datos en sistemas internos.
   
   
 * Coordinación con proveedores y equipo técnico.
   
   


Requisitos


Requisitos


   
   
 * Experiencia demostrable en ventas (se valorara positivamente dentro del sector).
   
   
 * Conocimientos de Excel y manejo de ERP u otras herramientas de gestión.
   
   
 * Experiencia y conocimientos en diseño de espacios.
   
   
 * Habilidades comerciales y orientación al cliente.
   
   
 * Capacidad organizativa y atención al detalle.
   
   
 * Se valorara positivamente formación en interiorismo, diseño o áreas afines.
   
   


Beneficios


Ofrecemos


   
   
 * Contrato estable con posibilidad de desarrollo.
   
   
 * Formación inicial sobre productos y procesos.
   
   
 * Buen ambiente de trabajo en una empresa en crecimiento.","Be among the first 25 applicants","Full-time","Associate","Sales","Administrative and Support Services","","","","86659086","https://join.com/companies/saneamientos-peredacom/15756087-asesor-a-comercial-y-disenador-a-de-banos?pid=e65242534431eadcb0c9","EXTERNAL",""
"Spain Marketing Project Manager","Madrid, Community of Madrid, Spain","2 weeks ago","2026-02-05","https://es.linkedin.com/jobs/view/spain-marketing-project-manager-at-xiaomi-technology-4324801654?trk=public_jobs_topcard-title","Xiaomi Technology","https://cn.linkedin.com/company/xiaomi-technology?trk=public_jobs_topcard-org-name","Responsibilities:

1. Assist in local marketing projects and campaigns from the briefing stage until the execution;

2. Support in building campaign brief, agency briefing, feedbacks)；

3. Supporting internal stakeholders – E commerce, Retail and Marketing Team members； 4. Supporting product launches, managing the content and implementing the ideas with Marketing Team.




Requirements:

1. Fluent in Chinese and English；Spanish is a plus

2. Strong, proven project and/or campaign management experience；

3. Knowledge of Excel tools;

4. Passion for Xiaomi product, social networking and technology;

5. Event organization experience is a plus;

6. Proactive approach to recommending changes and improvements for the campaigns;

7. Minimum of 3 years experience.","Over 200 applicants","Full-time","Associate","Other","Telecommunications, Appliances, Electrical, and Electronics Manufacturing, and Technology, Information and Media","","","","2300557","https://es.linkedin.com/jobs/view/spain-marketing-project-manager-at-xiaomi-technology-4324801654?trk=public_jobs_topcard-title","EASY_APPLY",""
"Logopeda","Madrid, Community of Madrid, Spain","4 weeks ago","2026-01-26","https://es.linkedin.com/jobs/view/logopeda-at-sensory-centro-de-desarrollo-infantil-4355785726?trk=public_jobs_topcard-title","Sensory Centro de Desarrollo Infantil","https://es.linkedin.com/company/sensory-centro-de-desarrollo-infantil?trk=public_jobs_topcard-org-name","¡Hola! En Sensory, un centro de atención integral infanto-juvenil, estamos buscando un Logopeda para unirse a nuestro equipo de Montecarmelo. Nos dedicamos a acompañar a niños, jóvenes y sus familias durante todas las etapas de su desarrollo, con el objetivo de prevenir y tratar dificultades desde una visión respetuosa y holística. Valoramos la responsabilidad, el compromiso, la empatía y el trabajo en equipo. Si te apasiona mejorar la calidad de vida de las familias y tienes ganas de trabajar en un ambiente alegre, dinámico y acogedor, ¡esta oportunidad es para ti!


Tareas


El/la logopeda es responsable de:


Valoración inicial y seguimiento de los pacientes


Realizar sesiones de tratamiento individualizadas


Diseñar plan de trabajo y objetivos de cada paciente


Hacer reuniones de coordinación con colegios y servicios externos


Elaboración de informes


Reuniones de seguimiento con las familias de los niños


Reuniones de equipo


Requisitos


Valoramos la formación y experiencia en:


Terapia miofuncional


Sistemas de comunicación


Alimentación


Autismo


Dificultades de aprendizaje


Administración de pruebas estandarizadas


Beneficios


Unete a nuestro eequipo y disfrutarás de:


Contrato indefinido de jornada parcial de 30 horas con posibilidad de aumentar según demanda y valía del profesional, de lunes a viernes


Horas semanales destinadas a trabajo personal como preparación de sesiones, reuniones, informes, recuperaciones de sesiones, etc


Flexibilidad laboral


Buen ambiente de trabajo en un equipo multidisplinar con más logopedas


Posibilidad de desarrollar nuevos proyectos en el centro y mejorar condiciones laborales


Unete a nuestro equipo y disfruta de la logopedia con un enfoque único y motivador","Be among the first 25 applicants","Full-time","Associate","Health Care Provider","Individual and Family Services","€800.00/mo - €1,600.00/mo","","","90950139","https://es.linkedin.com/jobs/view/logopeda-at-sensory-centro-de-desarrollo-infantil-4355785726?trk=public_jobs_topcard-title","EASY_APPLY",""
"Arquitecto / Aparejador -- Madrid","Madrid, Community of Madrid, Spain","1 week ago","2026-02-16","https://es.linkedin.com/jobs/view/arquitecto-aparejador-madrid-at-confiarte-4371909816?trk=public_jobs_topcard-title","ConfiARTE","https://es.linkedin.com/company/confiarte?trk=public_jobs_topcard-org-name","Somos una consultora especializada en Recursos Humanos y actualmente nos encontramos en proceso de selección para cubrir una vacante de Arquitecto/a o Arquitecto/a Técnico (Aparejador/a) para una empresa consolidada del sector con sede en Madrid.


Tareas


La persona seleccionada se integrará en un equipo multidisciplinar y dinámico, participando en proyectos de diversas tipologías desde sus fases iniciales. Tendrá las siguientes funciones generales:


   
   
 * Elaboración de dossiers de anteproyecto y documentación técnica detallada.
   
   
 * Desarrollo y edición de planos en 2D y 3D.
   
   
 * Modelado y gestión de proyectos bajo metodología BIM (Revit o plataformas similares).
   
   
 * Creación de renders y presentaciones gráficas para clientes.
   
   
 * Realización de mediciones y elaboración de presupuestos.
   
   
 * Apoyo directo al equipo en el control y seguimiento de los proyectos en curso.
   
   


Requisitos


Algunos de los requisitos a tener en cuenta son:


Formación académica en Arquitectura, Arquitectura Técnica o Ingeniería de Edificación.


Perfil junior o con experiencia previa (aproximadamente de 0 a 4 años en el sector).


Dominio avanzado de AutoCAD y software BIM (Revit, ArchiCAD o similares).


Manejo de programas de renderizado y visualización arquitectónica.


Conocimientos en herramientas específicas de mediciones y presupuestos.


Capacidad de organización, atención al detalle y aptitud para el trabajo en equipo.


Se valorará positivamente la experiencia previa en estudios de arquitectura y el conocimiento de la normativa técnica aplicable.


Beneficios


Se ofrece:


   
   
 * Incorporación inmediata y estable a una empresa con trayectoria.
   
   
 * Jornada completa.
   
   
 * Condiciones económicas acordes a la experiencia y valía profesional del candidato, dentro de un entorno de trabajo profesional que ofrece continuidad y posibilidades reales de desarrollo.
   
   
 * Participación en proyectos de relevancia en un ambiente dinámico y colaborativo.","44 applicants","Full-time","Associate","Design","Human Resources Services","","","","92557934","https://es.linkedin.com/jobs/view/arquitecto-aparejador-madrid-at-confiarte-4371909816?trk=public_jobs_topcard-title","EASY_APPLY",""
"🌞 Office Manager – Barcelona (In-Office)","Barcelona, Catalonia, Spain","4 months ago","2025-10-14","https://es.linkedin.com/jobs/view/%F0%9F%8C%9E-office-manager-%E2%80%93-barcelona-in-office-at-andy-studio-4314253328?trk=public_jobs_topcard-title","Andy Studio","https://uk.linkedin.com/company/andystudio?trk=public_jobs_topcard-org-name","🌞 Office Manager – Barcelona (on-site)

📍 Barcelona city center

🕐 Full-time – On-site

💼 Start date: ASAP

✨ About The Role

We’re opening our brand-new Barcelona office, and we’re looking for that one person who’ll make it feel like home.

Someone who’s as organized as they are warm, who loves making things run smoothly but also making people smile.

You’ll be the heart of the office — the go-to person everyone trusts, the one who makes things happen, and the one who brings good energy every single morning.

This is not a maintenance job — it’s a build-from-scratch mission. You’ll have the freedom (and challenge!) to set up everything: logistics, culture, events, suppliers, onboarding… and turn a brand new space into a place people love to come to.

🚀 What You’ll Do


 * Be the soul of the office — welcoming, supporting, and connecting people every day.
 * Set up and manage everything for our new Barcelona space: furniture, snacks, coffee, utilities, plants, music… all the good stuff 🌿☕
 * Handle all the office operations: deliveries, invoices, supplies, admin support.
 * Organize events, team lunches, offsites, afterworks — and keep the vibe alive.
 * Support the HR team with onboardings and new joiner experience.
 * Work closely with leadership to make the Barcelona office a model of efficiency and great energy.
   
   

Profile

💫 Who you are


 * You’re the kind of person people love having around — friendly, caring, and positive.
 * You love creating a warm, organized and beautiful workspace.
 * You’re hands-on, proactive, and not afraid to get things done yourself.
 * You have strong organizational skills, but you also know how to have fun.
 * You speak English fluently (Spanish and/or French are a plus).
 * You’ve already worked in a startup or scale-up environment — you get the pace, the chaos, and you love it.
   
   

🌈 Why you’ll love working with us


 * You’ll be part of the core team opening a brand-new office — everything is to be built, and your mark will last.
 * You’ll work with a super friendly, international, and ambitious team who truly cares about people.
 * You’ll have autonomy, trust, and creative freedom to shape the office and the culture your way.
 * Competitive package + benefits.
   
   

Ready to make Barcelona your playground? 🌴

Apply now — we can’t wait to meet the person who’ll make our office the happiest place in town.","Over 200 applicants","Full-time","Associate","Human Resources, Project Management, and Marketing","IT Services and IT Consulting, IT System Data Services, and Design Services","","","","103968952","https://es.linkedin.com/jobs/view/%F0%9F%8C%9E-office-manager-%E2%80%93-barcelona-in-office-at-andy-studio-4314253328?trk=public_jobs_topcard-title","EASY_APPLY",""
"Asesor/a comercial Sector Educativo","Durango, Basque Country, Spain","1 week ago","2026-02-17","https://es.linkedin.com/jobs/view/asesor-a-comercial-sector-educativo-at-walt-hr-by-evolus-4371951384?trk=public_jobs_topcard-title","WALT HR by evolus","https://es.linkedin.com/company/walt-hr?trk=public_jobs_topcard-org-name","Desde Walt HR, buscamos Asesor/a Comercial para Bizkaia cuya misión será visitar los centros escolares asignados por zona para comercializar y asesorar sobre los productos, libros de texto y literatura, robótica, dispositivos y otros materiales digitales y recursos interactivos.


Tareas

   
   
 * Planificar, organizar y realizar las visitas con el fin de abarcar a todos los clientes previstos, tanto reales como potenciales.
   
   
 * Mantener una comunicación continúa con los clientes informándoles sobre proyectos, productos y servicios, tanto actuales como novedades.
   
   
 * Planificar y organizar las muestras y productos.
   
   
 * Mantener actualizada la Base de Datos.
   
   
 * Negociar con los clientes, respetando los márgenes de maniobra establecidos por el Responsable Comercial y siguiendo sus orientaciones.
   
   
 * Colaborar con el resto del equipo comercial y con el conjunto de la Unidad de Negocio en el conocimiento del mercado, el análisis y generación de producto y en la consecución de los objetivos generales de la Unidad de Negocio.
   
   
 * Realizar seguimiento de cobros pendientes
   
   
 * Representar a la empresa en distintos actos de carácter educativo.
   
   


Requisitos

   
   
 * Formación: estudios medios, COU, F.P., etc. valorándose Diplomado y/o Licenciados
   
   
 * 5 años experiencia comercial, valorable en el sector educativo
   
   
 * Conocimiento del mundo educativo, valorable haber trabajado como docente
   
   
 * Nivel bilingüe tanto oral como escrito de Euskera
   
   
 * Permiso de conducir
   
   
 * Manejo a nivel usuario de paquete Office
   
   
 * Conocimiento y manejo de nuevas tecnologías y herramientas digitales.
   
   


Beneficios

   
   
 * Contratación estable con la empresa
   
   
 * Desarrollo profesional dentro de una gran empresa
   
   
 * Salario fijo + retribución variable","Be among the first 25 applicants","Full-time","Associate","Management","Human Resources Services","","","","9246991","https://es.linkedin.com/jobs/view/asesor-a-comercial-sector-educativo-at-walt-hr-by-evolus-4371951384?trk=public_jobs_topcard-title","EASY_APPLY",""
"Arquitecto/a Junior","El Puerto de Santa María, Andalusia, Spain","1 day ago","2026-02-22","https://es.linkedin.com/jobs/view/arquitecto-a-junior-at-grupo-q-4374215383?trk=public_jobs_topcard-title","Grupo Q","https://es.linkedin.com/company/grupo-q-oficial?trk=public_jobs_topcard-org-name","Promotora inmobiliaria en crecimiento busca incorporar un/a Arquitecto/a Junior para unirse a nuestro equipo en El Puerto de Santa María. Buscamos un perfil dinámico, con gran capacidad de adaptación y motivación para desarrollarse en el sector promotor.


Tareas


Funciones principales:


   
   
 * Apoyo en la gestión y desarrollo de proyectos residenciales desde la fase inicial hasta la ejecución.
   
   
 * Elaboración y revisión de planos técnicos en AutoCAD.
   
   
 * Mediciones en Presto.
   
   
 * Coordinación con la constructora.
   
   
 * Apoyo en la supervisión de la correcta ejecución de obras.
   
   
 * Colaboración en la tramitación de licencias y documentación técnica.
   
   


Requisitos

   
   
 * Grado en Arquitectura.
   
   
 * Experiencia mínima de prácticas o primer empleo en estudios de arquitectura o promotoras.
   
   
 * Manejo avanzado de AutoCAD y Presto (imprescindible).
   
   
 * Capacidad de organización, trabajo en equipo y proactividad.
   
   


Ofrecemos:


   
   
 * Contrato indefinido desde el inicio.
   
   
 * Estabilidad laboral y desarrollo en una empresa sólida.
   
   
 * Oportunidad real de crecimiento profesional en el ámbito promotor.
   
   
 * Jornada completa.
   
   
 * Salario acorde al perfil del candidato/a.","Be among the first 25 applicants","Full-time","Associate","Design","Construction","","","","53400063","https://es.linkedin.com/jobs/view/arquitecto-a-junior-at-grupo-q-4374215383?trk=public_jobs_topcard-title","EASY_APPLY",""
"Mozo/a Especialista","Barro, Galicia, Spain","3 weeks ago","2026-02-03","https://es.linkedin.com/jobs/view/mozo-a-especialista-at-transfr%C3%ADo-4357469581?trk=public_jobs_topcard-title","Transfrío","https://es.linkedin.com/company/transfr%C3%ADo-s-c-g-?trk=public_jobs_topcard-org-name","Empresa del sector Logístico y de Transporte selecciona Mozo/a Especialista.


Tareas


Carga y descarga de camiones, reparto de envíos/picking, recepción y verificación de mercancías. arga y descarga de camiones, reparto de envíos/picking, recepción y verificación de mercancías.


Requisitos


Requisitos mínimos:


Experiencia en descarga de camiones mediante manejo de carretilla elevadora y transpaleta eléctrica.


Proactividad y dinamismo en la ejecución de tareas.


Capacidad de trabajo en equipo.


Ofrecemos:


Contrato de trabajo: 30 horas semanales.


Jornada de mañana, salvo necesidades especiales.


Puesto de trabajo de estable.","Be among the first 25 applicants","Full-time","Associate","Other","Freight and Package Transportation","","","","5204463","https://es.linkedin.com/jobs/view/mozo-a-especialista-at-transfr%C3%ADo-4357469581?trk=public_jobs_topcard-title","EASY_APPLY",""
"Gestor/a de Proyectos Europeos","Madrid, Community of Madrid, Spain","2 weeks ago","2026-02-05","https://es.linkedin.com/jobs/view/gestor-a-de-proyectos-europeos-at-universidad-pontificia-comillas-4359815136?trk=public_jobs_topcard-title","Universidad Pontificia Comillas","https://es.linkedin.com/school/ucomillas/?trk=public_jobs_topcard-org-name","Desde la Universidad de Comillas llevamos años apostando por una transformación y evolución de la sociedad a través de la educación, basada en la innovación y en la renovación permanente, poniendo siempre a la persona en el centro.

Esta realidad es esencial a nuestra misión y nos anima a seguir creciendo como institución, contando con el mejor equipo. Por ello, buscamos profesionales que quieran aportar su experiencia y ser parte del cambio.




Concretamente buscamos un/a Gestor/a de Proyectos Europeos I+D+i, dentro del servicio de investigación.




¿Qué harás?

 * Gestionar administrativa y económicamente los proyectos europeos: presupuesto, gastos, justificación e informes financieros según Comisión Europea y otros financiadores.
 * Preparar y enviar informes periódicos (científicos, técnicos y económicos), cumpliendo plazos y formatos.
 * Coordinar consorcios: comunicación con socios y seguimiento de tareas por paquetes de trabajo.
 * Ser el enlace con la Comisión Europea y otros organismos para temas administrativos y de gestión.
 * Mantener el archivo y la documentación del proyecto, asegurando trazabilidad y cumplimiento normativo.
 * Detectar riesgos de gestión y proponer medidas correctoras.
 * Asumir tareas adicionales de gestión necesarias para la correcta ejecución de los proyectos.




¿Qué puedes aportar?

 * Titulación universitaria (se valorará doctorado)
 * Experiencia mínima 5 años en un puesto similar
 * Nivel de inglés C1 o C2
 * Se valorará tener cursos en gestión de proyectos europeos




¿Qué podemos ofrecerte?

 * Plan de Retribución flexible y beneficios sociales
 * Comillas Plus: portal exclusivo de Comillas con más de 200 descuentos comerciales
 * Plan de formación
 * Desarrollo profesional
 * Acceso a servicios internos: descuentos y condiciones especiales (gimnasio, librería, biblioteca, etc…)







La Universidad está fuertemente comprometida e involucrada con la igualdad de trato entre mujeres y hombres. Existe un Plan de Igualdad que recoge las medidas tomadas por la Universidad, así como un protocolo de actuación frente al acoso moral, sexual y por razón de sexo y violencia de género.

En Comillas, nos esforzamos por crear y mantener un entorno que brinde espacio y apoyo a todas las personas por igual, por lo que si cuentas con un certificado de discapacidad igual o superior al 33% te animamos a que se refleje en tu candidatura.




Creemos en las personas y apostamos por ellas, únete al equipo y se parte del cambio, ¡Te esperamos!







El responsable del tratamiento de sus datos personales es la Universidad Pontificia Comillas, con NIF R 2800395B, y domicilio a efectos de notificaciones en la Calle Alberto Aguilera, 23, 28015 Madrid.

Sus datos personales serán tratados con la finalidad de incluir su candidatura en el proceso de selección llevado a cabo por la Universidad Pontificia Comillas.

En cumplimiento de lo establecido en el Reglamento (UE) 2016/679, en la Ley Orgánica 3/2018, de 5 de diciembre, de Protección de Datos Personales y Garantía de los Derechos Digitales y demás normativa de desarrollo, le informamos que tiene derecho a acceder, rectificar y suprimir los datos, limitar su tratamiento, oponerse al tratamiento y ejercer su derecho a la portabilidad de los datos de carácter personal, todo ello de forma gratuita, mediante email a prodato","Over 200 applicants","Full-time","Associate","Project Management","Higher Education and Education","","Mónica Bermejo Girón","https://es.linkedin.com/in/mónica-bermejo-girón-b5a268134","1007594","https://es.linkedin.com/jobs/view/gestor-a-de-proyectos-europeos-at-universidad-pontificia-comillas-4359815136?trk=public_jobs_topcard-title","EASY_APPLY",""
"Client Advisor - Miu Miu Temporary support","Madrid, Community of Madrid, Spain","2 weeks ago","2026-02-06","https://es.linkedin.com/jobs/view/client-advisor-miu-miu-temporary-support-at-prada-group-4361027202?trk=public_jobs_topcard-title","Prada Group","https://it.linkedin.com/company/pradagroup?trk=public_jobs_topcard-org-name","JOB PURPOSE

To be the “ambassador” who conveys the Brand’ philosophy and values. As such, to be responsible to maximize the sales performance by fostering the relationship with the customers and developing their Brand loyalty, providing a unique experience in our store and guiding the client into our world.




RESPONSIBILITIES

 * Welcome and serve the customer providing an excellent in-store experience at all times.
 * Maintain and develop client relationships through an individual approach, leveraging also on CRM and digital tools.
 * Be proactively engaged in cross selling with all Departments and maximizes sales opportunity in order to achieve individual sales target and KPIs.
 * Ensure to be up-to-date knowing fashion trends and competitors.
 * Prove Brand and product knowledge.
 * Deal effectively with customer complaints by liaising with the line manager when necessary.
 * Ensure and maintain the shop floor and visual display high standard, complying with Company operational guidelines and stock procedures.
 * Contribute to ensure a high level of security and is attentive to prevent product thefts.




KNOWLEDGE AND SKILLS

Passion for human relations and sales

Problem solving, curiosity and interest in luxury/fashion, art and design

Experience of building a long-lasting relationship with clients

Being able to work in team as well as alone

Excellent communication and interpersonal skills

Passion and knowledge of the managed product category

Fluent spoken English expected","Over 200 applicants","Full-time","Associate","Sales","Retail Luxury Goods and Jewelry","","","","8666","https://es.linkedin.com/jobs/view/client-advisor-miu-miu-temporary-support-at-prada-group-4361027202?trk=public_jobs_topcard-title","EASY_APPLY",""
"MECANICO","Madrid, Community of Madrid, Spain","1 week ago","2026-02-15","https://es.linkedin.com/jobs/view/mecanico-at-arg%C3%BCelles-autom%C3%B3viles-4364566967?trk=public_jobs_topcard-title","Argüelles Automóviles","https://www.linkedin.com/company/arg-elles-autom-viles?trk=public_jobs_topcard-org-name","Empresa líder en el sector de la compraventa de vehículos de ocasión busca para sus instalaciones en Madrid centro


Tareas


Tus principales funciones incluyen:


   
   
 * Realizar revisiones y mantenimiento preventivo de vehículos.
   
   
 * Realizar diagnósticos precisos y completos de problemas mecánicos.
   
   
 * Realizar reparaciones y mantenimiento según los estándares del fabricante.
   
   
 * Utilizar herramientas y equipos especializados para garantizar la calidad del servicio.
   
   
 * Cumplir con los procedimientos de seguridad y las normativas ambientales vigentes.
   
   
 * Colaborar con el equipo técnico para mejorar continuamente los procesos de servicio.
   
   


Requisitos

   
   
 * Experiencia demostrable como Mecánico Oficial de 3º.
   
   
 * Conocimientos profundos en sistemas mecánicos, eléctricos y electrónicos.
   
   
 * Habilidad para diagnosticar y solucionar problemas de manera eficiente.
   
   
 * Capacidad para trabajar de manera independiente y en equipo.
   
   
 * Compromiso con la excelencia en el servicio al cliente y la calidad del trabajo.
   
   
 * Experiencia en auto diagnosis
   
   
 * Formación demostrable en automoción o electromecánica de vehículos
   
   
 * Conocimientos de ofimática
   
   
 * Mayor de 26 años con mas de 2 años de antigüedad de carnet
   
   
 * Disponibilidad para incorporación inmediata.
   
   
 * Certificado de penales.
   
   


Beneficios


Jornada completa, en turno rotativo, de lunes a viernes con sábados alternos.


Ubicaciones en el centro de Madrid, bien comunicado en transporte público.


Contrato indefinido


Salario según convenio","Be among the first 25 applicants","Full-time","Associate","Other","Retail","","","","3277497","https://es.linkedin.com/jobs/view/mecanico-at-arg%C3%BCelles-autom%C3%B3viles-4364566967?trk=public_jobs_topcard-title","EASY_APPLY",""
"Administrativo/a de atención al cliente San Agustín de Guadalix (Madrid)","San Agustín del Guadalix, Community of Madrid, Spain","3 weeks ago","2026-02-02","https://es.linkedin.com/jobs/view/administrativo-a-de-atenci%C3%B3n-al-cliente-san-agust%C3%ADn-de-guadalix-madrid-at-cardiva-4357431799?trk=public_jobs_topcard-title","CARDIVA","https://es.linkedin.com/company/cardiva?trk=public_jobs_topcard-org-name","CARDIVA, empresa especializada en el sector salud busca incorporar al equipo una persona que apoye a ofrecer una óptima atención al cliente, a través de la gestión de sus pedidos, asesoramiento y seguimiento, de nuestros clientes.




¿Qué funciones específicas realizarás?




 1. Gestión de pedidos: Llevar a cabo el control de los pedidos a través de su gestión interna y documental

a) Recibir y gestionar los pedidos de material sanitario, mediante los procedimientos internos establecidos. Estos pedidos pueden ser:

 * Compra Directa
 * Reposición de Depósitos: se debe gestionar la correcta reposición y comprobar que el depósito esta correctamente establecido.
 * Material en tránsito/rotativos: deberá dar seguimiento al material, desde su salida, correcta entrega, devolución de material a Cardiva y su devolución a almacén.

b) Verificar que todos los datos del pedido son correctos y cumplen con las condiciones de venta pactados y adjudicados en concurso

c) Recabar toda la documentación exigida para la presentación de las facturas, teniendo en cuenta las diferentes situaciones dependiendo no sólo del tipo de material sino también, si es Sanidad Pública, Hospital Privado, Grupo de Compras privado, Aseguradora o cualquier otro organismo que pueda realizar un pedido de material sanitario.

d) En la división de traumatología deberá comprobar los consumos realizados e informar al agente en caso de diferencias/incidencias. Si es necesario contactaran con el cliente final.

e) Revisar de forma habitual los depósitos en hospital, debiendo informar de las posibles diferencias u otras incidencias.




2.Gestión de Caducados

Gestión de productos caducados en hospitales. Deberá dar apoyo a los delegados comerciales en la gestión de los materiales que caduquen en hospital, gestionar su devolución a almacén y su baja en el ERP.

3.Facturación:

a) Gestionar la facturación de dichos pedidos, bien sea a través de las plataformas creadas para ello, bien adjuntando la documentación necesaria y enviándolo por medios tradicionales.

b) El departamento de contabilidad comprobará la aceptación de dichas facturas, en caso de no dar su aprobación, abrirá una incidencia con los motivos de la misma. Atención al cliente debe resolver las incidencias hasta que estén cerradas y la factura aceptada.

4.Apoyo a delegados comerciales:

a) Dará soporte y gestionará de forma adecuada y ágil: solicitud de muestras, depósitos o cualquier modificación de los mismo y bajas de material por diversos motivos y siempre tras aprobación del mánager logístico.

b) Recabar la información necesaria de los agentes para la correcta facturación, siempre antes de las fechas límite establecidas por la empresa, en caso de que la división tenga agentes.

5.Archivo: De la documentación generada bien por medios digitales o físicos.







¿Qué ofrecemos?




 * Incorporación inmediata en oficinas de San Agustín de Guadalix, Madrid.
 * Estabilidad en CARDIVA con contrato a tiempo completo.
 * Jornada y horarios que facilitan la conciliación.




Formación reglada:




Titulación FP1/FP2 o superior.




Experiencia profesional

 * Experiencia laboral mínima de 6 meses en Att. Cliente en Traumatología




Otros conocimientos

 * Paquete Office.
 * Sistema de Gestión: Nivel avanzado
 * Conocimiento de los productos en stock y los plazos de entrega-formación interna
 * Deseable experiencia en uso de SGA




¿Qué esperamos de ti?




Esperamos que te sientas parte del equipo y que uses tus mejores habilidades para apoyar a nuestra área técnica comercial para prestar el mejor servicio posible y que el paciente reciba la mejor atención.","109 applicants","Full-time","Associate","Administrative, Customer Service, and Supply Chain","Medical Equipment Manufacturing, Hospitals and Health Care, and Wellness and Fitness Services","","Vanessa Romera Alvarez","https://es.linkedin.com/in/vanessa-romera-alvarez-054417b","454473","https://es.linkedin.com/jobs/view/administrativo-a-de-atenci%C3%B3n-al-cliente-san-agust%C3%ADn-de-guadalix-madrid-at-cardiva-4357431799?trk=public_jobs_topcard-title","EASY_APPLY",""
