Titulo,Empresa,Localizacion,Salario,Fecha_Publicacion,Valoracion_Empresa,Descripcion_Completa,Busqueda_Ciudad,Busqueda_Puesto
Asesor/a Contable,Kolibri Consulting,Lleida,22 mil € - 28 mil € (Proporcionado por la empresa),24 días,"3,3","Desde nuestra consultora de selección, buscamos un/a Asesor/a Contable con experiencia para unirse al equipo de una reconocida asesoría especializada en la gestión integral de pymes y autónomos a nivel nacional.

Si posee un profundo conocimiento de la normativa contable y fiscal española y busca un nuevo reto profesional, ¡le animamos a presentar su candidatura!

Funciones y Responsabilidades Principales:

El/La profesional seleccionado/a se responsabilizará de la gestión contable y fiscal de una cartera de clientes asignada, incluyendo:

Gestión Contable: Llevanza y supervisión de la contabilidad diaria, mensual y anual (aplicación estricta del Plan General Contable - PGC).
Obligaciones Fiscales: Elaboración, revisión y presentación de impuestos periódicos (IVA, IRPF, Impuesto de Sociedades, etc.).
Cierres: Preparación y depósito de Libros Oficiales y Cuentas Anuales en el Registro Mercantil.
Asesoramiento: Ofrecer soporte y asesoramiento especializado a los clientes en materia contable, mercantil y fiscal.
Tareas Auxiliares: Conciliaciones bancarias y elaboración de informes de gestión.

Requisitos Indispensables del Perfil:

Formación Académica: Grado/Licenciatura en Administración y Dirección de Empresas (ADE), Economía, Contabilidad y Finanzas o título universitario afín.
Experiencia: Experiencia demostrable y sólida adquirida previamente en Asesoría o Gestoría en el mercado español.
Conocimientos Técnicos:
Dominio experto del marco normativo contable y fiscal español.
Manejo avanzado de software de gestión contable (A3, Sage, Contasol, o similares) y de las plataformas de la AEAT (Agencia Tributaria).
Competencias: Organización, meticulosidad, capacidad para trabajar con autonomía y excelentes habilidades comunicativas para el trato con el cliente.

Condiciones de la Oferta:

Tipo de Contrato: Puesto estable con contrato indefinido.
Jornada Laboral: Completa (jornada completa).
Remuneración: Salario competitivo, negociable en función del valor y la experiencia aportada por el/la candidato/a.
Beneficios: Incorporación a un equipo profesional, excelente ambiente de trabajo y oportunidades de crecimiento y desarrollo profesional.

Tipo de puesto: Jornada completa, Contrato indefinido

Sueldo: 22.000,00€-28.000,00€ al año

Beneficios:

Eventos de la empresa
Flexibilidad horaria
Jornada intensiva en verano
Jornada intensiva los viernes
Teletrabajo opcional

Ubicación del trabajo: Teletrabajo híbrido en Lleida, Lleida provincia (Lleida)",Lleida,Todos
Movimiento de coches,Grup Delta,España,No especificado,+ 30 d,"3,3","Se busca personal con carnet para conducir el empleo consiste en movie tos de coches dentro de un recinto.

Tipo de puesto: Jornada completa, Media jornada

Ubicación del trabajo: Empleo presencial",Lleida,Todos
Comercial FP-Captación y Gestión de Empresas,Ilerna,Lleida,No especificado,+ 30 d,"3,3","Descripción:

¿Quieres ser el puente entre empresas y futuros profesionales?

¿Quiénes somos?

iLERNA es un grupo educativo dedicado a la Formación Profesional y Educación Universidad, tanto online como en presencial.

Nuestro propósito es claro: ofrecer formación de calidad para mejorar la vida de las personas y crear un impacto positivo en la sociedad. Eso significa estándares altos, metodologías vivas y una obsesión sana por hacer que cada alumno/a avance en cada etapa formativa impactando en nuestros más de 50.000 estudiantes que confían en nosotros cada año.

Somos una compañía joven, tecnológica y con espíritu emprendedor; donde la creatividad no estorba, sino que impulsa.

Además, contamos con el fondo de inversión internacional (Jacobs Capital) que nos acompaña en nuestro plan de crecimiento. Vamos rápido, pero vamos juntos.

¿Qué nos hace especiales?

Expansión que abre camino: estamos en plena etapa de crecimiento y profesionalización, ofreciendo proyectos estratégicos, decisiones de impacto y la oportunidad de dejar tu huella impulsando lo que está por venir.
Aquí tu voz importa: en iLERNA, la experiencia se escucha y se valora; con jerarquía plana y comunicación fluida, tus ideas e influencia tienen un impacto directo.
Protagonismo y desarrollo: buscamos personas que quieran liderar, transformar y elevar el nivel, impulsar iniciativas y ver resultados tangibles.
Expertise que impulsa: tu conocimiento no solo suma, sino que acelera: podrás diseñar, mejorar y liderar proyectos junto a equipos colaborativos en un entorno que valora el criterio experto.
Propósito real: en iLERNA cada decisión impacta en miles de personas que buscan transformar su trayectoria vital. Contribuir aquí significa dejar un legado: profesional, humano y educativo.

No todo va a ser dar, también necesitamos de ti

Como comercial, tu misión será establecer, gestionar y fidelizar relaciones con empresas colaboradoras para garantizar plazas de Formación en Centros de Trabajo (FCT) para nuestro alumnado de FP, ampliando y fortaleciendo la red de empresas a través de acuerdos y convenios de valor.

Identificarás y captarás empresas colaboradoras con potencial, construyendo una red sólida.
Contactarás y negociarás convenios y acuerdos, generando alianzas duraderas.
Diseñarás estrategias de prospección y segmentación.
Fidelizarás la cartera, detectando necesidades y oportunidades.
Gestionarás grandes cuentas, acuerdos estratégicos y programas personalizados.
Coordinarás plazas de FCT en distintas sedes o áreas.
Reportarás resultados e indicadores y serás el enlace clave entre empresa y equipo interno.

¿Qué te hace especial?

Tienes 3 años de experiencia comercial (B2B) y te sientes cómodo/a creando relaciones de valor.
Eres negociador/a y comunicador/a, con enfoque en resultados.
Dominas CRM y herramientas digitales, y sabes transformar datos en acción.
Disponibilidad para viajar.

¿Qué te ofrecemos?

Formar parte de un proyecto educativo en expansión real.
Un entorno humano, colaborativo y cercano.
Proyección estratégica y evolución profesional de alto impacto.
Beneficios como:
Club de descuentos
Descuentos en formación para empleados y familiares
Retribución flexible

Nuestro proceso de selección

Nuestro proceso quiere conocerte de verdad: cómo piensas, cómo trabajas y cómo podríamos crecer juntos.

Una revisión inicial de tu candidatura.
Una primera entrevista con People para conocer tu recorrido, tu motivación y lo que te mueve.
Un segundo encuentro con la persona que lidera el área, donde podrás profundizar en tu experiencia y en cómo te imaginas aportando al proyecto.
En algunos procesos incorporamos una prueba práctica breve para ver cómo transformas las ideas en soluciones reales.

Estaremos contigo con transparencia, tiempos bien definidos y encuentros que aportan. Buscamos un proceso profesional y humano... y si además te deja una buena sensación, objetivo cumplido.

Si te motiva construir relaciones con impacto real, este es tu sitio. ¡Únete a iLERNA! #makeithappen",Lleida,Todos
Dependienta de tienda,Seabra Socis SL- Tienda Levi´s,Lleida,No especificado,3 días,"3,3","Buscamos a un profesional dedicado y orientado a los resultados para nuestra tienda Levi´s en c/Mayor, 19, 25007 Lleida, Espanha .

Buscamos personas entusiastas con un perfil enfocado en el área de la venta personalizada.
Ofrecemos muchas oportunidades de promoción y formación para ayudarte a mejorar tus habilidades.
Beneficios sociales y seguro salud.
Porcentaje sobre objetivos

Tipo de puesto: Jornada completa, Media jornada, Contrato indefinido

Sueldo: 1.100,00€-1.600,00€ al mes

Beneficios:

Flexibilidad horaria
Programa de formación
Seguro médico privado
Uniforme proporcionado

Experiencia:

Sector retail: 1 año (Obligatorio)
Ventas al por menor: 1 año (Deseable)

Idioma:

Inglés (Deseable)

Ubicación del trabajo: Empleo presencial",Lleida,Todos
Dynamics 365 BC Developer - Cliente final - Remoto/híbrido,KA Resources,Lleida,45 mil € (Proporcionado por la empresa),+ 30 d,"3,3","Cuando tu código transforma negocio real.

Desde KA Resources colaboramos con una empresa final para construir la evolución tecnológica del grupo y necesitamos a alguien que quiera dejar huella.

Si vienes del mundo Dynamics NAV / Business Central y te mueve algo más que programar — te motivan los retos, la autonomía, el impacto directo en procesos reales y formar parte de una compañía que apuesta por su equipo — sigue leyendo

Tu misión

Serás la persona clave que impulse el desarrollo y la mejora continua de nuestra plataforma BC, trabajando muy cerca del negocio y tomando decisiones que se sienten, se ven y generan valor tangible.

Lo que harás

Diseñar y desarrollar soluciones en BC (extensiones, páginas, personalizaciones)
Traducir necesidades reales en producto real (mano a mano con analistas)
Crear código escalable, limpio y con buenas prácticas
Aportar nuevas ideas, mejorar procesos y ser parte activa del roadmap
Test unitarios, integraciones, soporte y evolución continua
Mantenerte al día (la curiosidad aquí suma… y mucho)

Nos encantará conocerte si…

Tienes 4-5 años desarrollando con NAV/BC
Dominas C/AL y entorno Visual Studio
Piensas en soluciones, no solo en tareas
Eres autónomo/a, resolutivo/a y te gustan los desafíos técnicos
Te ilusiona trabajar en un entorno directo, estable y humano

Modelo de trabajo

Híbrido: 1 día por semana en Lleida, ideal si vives ahí o en Zaragoza o Barcelona. Resto de días teletrabajo.
Abiertos a otras ubicaciones si puedes venir puntualmente.
Flexibilidad horaria, habitualmente horario de oficina pero en nuestro esquema entra la flexibilidad ante todo + viernes intensivo.

¿Por qué unirte?

Cliente final con visión y proyecto estable. Contrato indefinido directamente con ellos.
Tecnología real + impacto real + equipo cercano
Libertad para proponer, crear y crecer
Cultura de confianza, respeto y evolución continua
Salario: sabemos como está el mercado. Lo valoraremos según expectativa salarial y adecuación al puesto. >50k b/a

¿Listo/a para construir algo grande desde dentro? Si quieres trabajar donde tu desarrollo no es un ticket, sino un motor para la compañía, te estamos esperando

#indeed4

Tipo de puesto: Jornada completa, Contrato indefinido

Sueldo: Hasta 45.000,00€ al año

Beneficios:

Flexibilidad horaria

Ubicación del trabajo: Viajes periódicos",Lleida,Todos
"Conductor/a CAP, Ponts",Neolith,España,No especificado,+ 30 d,"3,3","Descripción:

Desde Neolith empresa de fabricación de tablas de piedra sinterizada, buscamos incorporar un Conductor/a para nuestra delegación de Ponts en Lleida.

Tu misión principal será realizar la rutas de entrega de material principalmente por Lleida y alrededores, asegurando la satisfacción del cliente.





Entre las funciones:

Organizar y priorizar los pedidos para facilitar su verificación y carga de forma coordinada con los compañeros de logística.
Colaborar en la carga del camión y transporta los productos terminados y materias primas desde el centro logístico y puntos de distribución.
Inspeccionar los vehículos para asegurar el óptimo mantenimiento de la mecánica, sistemas de seguridad y coordinar los mantenimientos preventivos con el taller.
Planificar las rutas asegurando las fechas y horarios de entrega.
Documentar y registrar los partes de trabajo y descanso, el kilometraje y gestionar la documentación vinculada (recibos de combustibles, peajes, etc).
Cumplir rigurosamente las normas de circulación siguiendo las indicaciones de tráfico, así como las políticas y procedimientos de la empresa.
Colaborar en mantener las instalaciones bajo las garantías de seguridad, orden y prevención de riesgos laborales.
Garantizar que tanto el vehículo como los materiales, maquinaria o herramienta de trabajo están correctamente almacenados y asegurados al final de la jornada.


Para esta posición ofrecemos:

Contrato indefinido.
Jornada laboral de lunes a viernes en horario partido.

Requisitos:

Pensamos en una persona que:

Disponga del carnet C Y CAP.
Experiencia previa demostrable con camión rígido.",Lleida,Todos
PEÓ GRANJA,"HOTELCAN CADELLS, SLU",España,15 mil € (Proporcionado por la empresa),17 días,"3,3","HotelCan som un Nucli Zoològic autoritzat per la Generalitat de Catalunya per a la cria i venda de cadells. A les nostres instal·lacions oferim servei de cria i venda de gossos de raça, hotel caní i venda de complements i accessoris per a les mascotes.

Actualment seleccionem una persona jove i amb iniciativa per al nostre centre ubicat a Anglesola.

Quines seran les teves funcions?

- Cura i alimentació dels animals.
- Tasques de neteja i desinfecció de les instal·lacions.
- Atenció als clients.

Què t'oferim?

- Estabilitat laboral.
- Formació a càrrec de l'empresa.
- Incorporació immediata.
- Jornada sencera de dilluns a divendres i caps de setmana alterns.

Requisits:

- Català i castellà nivell avançat.
- Residir a la zona d’Anglesola.
- Carnet de conduir i vehicle propi.
- Valorable experiència prèvia en el sector.

Tipo de puesto: Jornada completa, Contrato indefinido

Sueldo: A partir de 15.000,00€ al año

Beneficios:

Uniforme proporcionado

Preguntas para la solicitud:

On resideixes actualment?

Ubicación del trabajo: Empleo presencial",Lleida,Todos
Monitor/a Baile de salón,LUDIBE,Lleida,No especificado,+ 30 d,"3,3","Somos una agencia especializada en la prestación de servicios de ocio, tiempo libre y formación que opera a nivel nacional.

Para dar respuesta a las necesidades de nuestros clientes, necesitamos incorporar monitores en las principales ciudades de España.

Buscamos personas responsables, comunicativas y con amplios conocimientos en materia de formación y/o actividades de ocio y tiempo libre en:

Baile

Tipo de puesto: Contrato fijo discontinuo

Preguntas para la solicitud:

¿ En que ciudad resides?
¿ En qué tipo de formación o taller tienes experiencia?

Experiencia:

Monitor en Animación y Gestión de grupos: 2 años (Deseable)

Ubicación del trabajo: Empleo presencial",Lleida,Todos
Operario de construcción,PROMIVISER SLU,Lleida,2 mil € (Proporcionado por la empresa),8 días,"3,3","Empresa constructor especializada en corte y perforación de hormigón precisa operarios de construcción (peón, oficial).

Es imprescindible:

Permiso de conducir B
Iniciativa e interés de aprendizaje
Seriedad y compromiso

Se valora:

Experiencia en el sector
Vehículo propio
Disponibilidad de desplazamientos puntuales y de muy corto plazo a otras comunidades.

Se ofrece:

Puesto de trabajo fijo con horario de lunes a viernes
Salario bruto mensual inicial de 1.700,00€, que puede aumentar según la experiencia o habilidades demostradas
2 pagas extraordinarias

Tipo de puesto: Jornada completa, Contrato indefinido

Sueldo: A partir de 1.700,00€ al mes

Beneficios:

Plan de jubilación
Plus transporte
Teléfono de empresa
Uniforme proporcionado

Experiencia:

el sector construcción : 1 año (Deseable)

Disponibilidad para viajar:

25 % (Obligatorio)

Ubicación del trabajo: Empleo presencial",Lleida,Todos
BUSCAMOS OPERARIO/A DE LIMPIEZA EN TORA,Neteges Bages,España,No especificado,9 días,"3,3","Empresa de servicios de limpieza busca incorporar un/a Operario/a de Limpieza para centro escolar en Tora, para cubrir una suplencia.

Condiciones del puesto

Horario: De lunes a viernes, de 16:00 a 20:00 h
Jornada: 20 horas semanales
Salario: 734,50 € brutos/mes

Requisitos

Experiencia previa en limpieza.
Carné de conducir y vehículo propio (si no se reside en la zona).

Tipo de puesto: Media jornada

Sueldo: 734,50€ al mes

Preguntas para la solicitud:

DISPONES DE CARNÉ Y COCHE PROPIO?

Ubicación del trabajo: Empleo presencial",Lleida,Todos
CREW MEMBER,AmRest,España,No especificado,+ 30 d,"3,3","Responsabilidades
Atender y servir los pedidos a los clientes
Preparar deliciosos platos siguiendo nuestros altos estándares de calidad
Ofrecer un servicio excelente a nuestros clientes
Mantener en condiciones óptimas el lugar de trabajo
¿Qué buscamos?
Profesionales con experiencia que disfruten con la hostelería y les apasione la atención al cliente. Si es tu caso, ¡te estamos esperando!
Valorable experiencia en el sector, pero si no la tienes, no te preocupes: ¡Nosotros te formamos!
Compromiso y responsabilidad
Motivación por crecer dentro de nuestra marca
Disponibilidad horaria
Energía positiva
Orientación al cliente
Ganas de aprender
¿Qué te ofrecemos?
La posibilidad de hacer carrera dentro de la marca.
Poder moverte a otras empresas del Grupo.
Recibir una formación continua y especializada.
Programa de descuentos
Acceso a nuestra plataforma de idiomas",Lleida,Todos
TRABAJA CON NOSOTROS Decathlon Lleida,Decathlon,Lleida,No especificado,+ 30 d,"3,3","Al igual que en la elección de tu deporte, queremos acompañarte a que en Decathlon encuentres una oportunidad laboral hecha para ti .

Podrás unirte a un equipo apasionado del deporte que trabaja cada día desde nuestras tiendas, almacenes o servicios centrales para satisfacer a cada uno de los deportistas que nos visitan.

Un equipo conectado, que comparte sus valores, que acerca sus conocimientos a nuestros usuarios deportistas aportando soluciones innovadoras con una servicialidad diferenciadora.

Si te encanta practicar deporte, te sientes identificado/a y no encuentras una oferta que se adapte a tus necesidades, incluye tu CV´s en nuestra base de datos aplicando a esta oferta.



Deportista que incorpore el deporte como práctica habitual .",Lleida,Todos
RECEPCIONISTA,ADESMA FUNDACIÓ PRIVADA,Lleida,No especificado,7 días,"3,3","Es precisa la incorporació d'un/a recepcionista per a residència de gent gran
- Realitzar i atendre trucades telefòniques - Rebre i entrega la correspondència, documents i informació seguint els protocols establerts - Atendre a les persones que s'apropin a la recepció - Vetllar per l'ordre i la bona apariencia de l'espai de treball
Experiència 1 anys. Es precisa experiència en el sector de l'atenció al client

Contracte laboral temporal (3 mesos)
Jornada completa
Salari mensual brut des de '1400' fins a '1500'",Lleida,Todos
Manipulador/a,Domestiko,Mollerussa,No especificado,+ 30 d,"3,3","Se busca manipulador/a para una empresa ubicada en Mollerussa. Las responsabilidades principales incluyen la manipulación directa de alimentos y la realización de tareas de envasado. También se esperan otras actividades relacionadas con las funciones típicas de este puesto de trabajo.

Las condiciones ofrecidas son una jornada laboral parcial de 25 horas a la semana. Los descansos serán los establecidos por la normativa legal vigente, asegurando un equilibrio adecuado para el empleado.


Experiencia mínima de 6 meses en un puesto de trabajo igual o similar al descrito.
Buscamos una persona dinámica y polivalente.
Residencia próxima al puesto de trabajo.
.

ESO o equivaliendo finalizada.",Lleida,Todos
Vendedor/a Joyería - Lleida (20h),TOUS Jewelry,Lleida,No especificado,3 días,"3,3","Descripción:

¿Quieres formar parte de un equipo donde la colaboración y el buen rollo son la base de todo? ¿Disfrutas asesorando, creando estilismos únicos con producto exclusivo, y formando parte de los momentos especiales de tus clientes? Si es así…. ¡Sigue leyendo!

No dejes escapar esta oportunidad en nuestra tienda de Lleida:

Contrato indefinido.
Jornada de 20 horas semanales.
Horario de lunes a domingo, turnos rotativos de mañana, tarde o partido.

¿Aceptas el reto?

El propósito de TOUS es crear un mundo de alegría, tanto para nuestros clientes como para nuestros equipos.

¿Qué te ofrecemos?

Espacio de creatividad: Pondrás en práctica tus habilidades y conocimientos ideando looks personalizados para cada cliente, ¡cada día será diferente!
Sé tú mismx: Queremos que seas auténticx y te sientas cómodx en tu faceta TOUS, por esto tendrás opción de elegir el uniforme que mejor te represente y lo podrás completar luciendo nuestrxs productos.
Equipo con alegría e ilusión: Si desprendes buenas vibras y buen rollo este es tu TEAM . El compañerismo y la calidad humana de nuestras personas son lo primero, nuestra prioridad es que el cliente se vaya siempre con una sonrisa.
Formación y Desarrollo: Estamos comprometidxs con tu desarrollo. Te formaremos de forma continua en nuestro producto, visual merchandising, customer experience, kpis y.… ¡mucho más! Para que te atrevas, aprendas y te retes cada día para brillar con nosotrxs.
Virtual coffee chats: tendrás conversaciones con parte del equipo directivo comercial dónde intercambiarás ideas, experiencias y proyectos.
TOUS Connect: ¡toda la información que necesitas con un solo clic! Contarás con una intranet corporativa para mantenerte al tanto de todo lo que está pasando en la compañía. Además, podrás compartir impresiones y experiencias a través de nuestra red social Yammer
30% de descuento en todos nuestros productos. Además, podrás disfrutar de ventas especiales durante todo el año. Si no lo eres ya, acabarás convirtiéndote en un #TOUSLover.

¿Qué te hará triunfar en esta posición?

Ser apasionadx del producto y de la moda. Si además te fascina el estilismo y ayudar a nuestrxs clientes a expresarse a través de sus looks, ¡el éxito es tuyo!
Si tienes experiencia como vendedor/a será ideal, pero si no es así ¡no te preocupes! te formaremos sobre el producto y te daremos tips para ofrecer una experiencia de compra única al cliente, ¡creemos en tu potencial!
Tener buenas habilidades comunicativas para poder conectar con nuestrxs clientes

Si quieres que la posición sea tuya, inscríbete ahora a la oferta.

Sé tú mism@, la clave del éxito es TU ACTITUD. Are you IN?

¡TE ESPERAMOS!",Lleida,Todos
ADMINISTRATIVO/A,ASINSER,Lleida,No especificado,+ 30 d,"3,3","Se precisa Administrativo/a para incorporarse al Departamento Laboral, jornada completa de Lunes a Viernes y contrato indefinido.
Propias de su categoría
TÍTOL FP DE GRAU MIG

Contracte laboral indefinit
Jornada completa",Lleida,Todos
ADMINISTRATIU/VA DE BÀSCULA,Cooperativa Ceramica d’Imola,España,No especificado,22 días,"3,3","Estem buscan una persona per ajudar-nos amb les tasques d´administació a la bàscula al centre de d´Ivars.
Controlar les entrades i sortides de camions, preparar i gestionar documents, atendre transportistes i clients, atenció telefònica, entrada de dades.

Experiència 1 anys. EXperiència valorable en lloc similar
TÍTOL FP DE GRAU MIG
Competències / coneixements: Tens ganes de treballar i aprendre Tens un mínim domini d´informàtica Tens do de gents


Contracte laboral indefinit
Jornada parcial (30 hores - jornada setmanal)
Altres dades d'interès: Formació a càrrec de l´empresa Bon ambient laboral",Lleida,Todos
Auxiliar de Cajas/Reposición,Carrefour,España,No especificado,24 horas,"3,3","¡Hola! ¡Queremos conocerte!
¿Te apasiona el mundo del comercio? ¿Te preocupas por los detalles? ¿Te consideras una persona dinámica? ¡Te estábamos esperando!
Carrefour es una empresa líder en comercio de alimentación y distribución y queremos que inicies una carrera profesional llena de posibilidades con nuestros mejores profesionales.
Pretendemos que todos los días sean un aprendizaje, que crezcas y llegues tan lejos como quieras. Te ofrecemos formación a cargo de la empresa y la posibilidad de promocionar internamente para seguir creciendo con nosotros.
¿Qué buscamos?
Que nuestros clientes quieran volver y para ello hay que empezar por nuestros colaboradores. Nuestro objetivo es encontrar personas con don de gentes, dinámicas, con capacidad de aprendizaje y a las que les guste trabajar en equipo.
¿Cuáles serían tus funciones?
Aportar la ayuda que nuestros clientes necesiten en su recorrido por la tienda. Te ocuparás del mantenimiento de la imagen de la tienda, organizar el almacén, cobrar en caja y reponer los productos, para dar a nuestros clientes el servicio que están buscando.


Nos encantará conocerte si cuentas con:

Educación Secundaria Obligatoria (formación mínima requerida).
Habilidades: orientación al cliente, trabajo en equipo, proactividad.
Se valora la experiencia previa pero no es imprescindible.
Incorporación a una gran compañía donde podrás crecer.
Descuento del 8% para ti y para 6 personas más en todos nuestros productos.
Formación continua para desarrollarte profesionalmente.
Programas que se preocupan por tu bienestar: Carrefour Life (actividades y eventos deportivos, descuentos y ventajas exclusivas).

En Carrefour apostamos por un espacio de trabajo idóneo para que cualquier persona con independencia de su género, orientación sexual, identidad y/o expresión de género, creencias, ideologías, origen, capacidades, entre otras, pueda desplegar todo su potencial.",Lleida,Todos
ADMINISTRATIU/IVA - 5179,Generalitat de Catalunya,España,No especificado,7 días,"3,3","Administratiu/iva amb formació de la rama administrativa i una experiència de 3 anys. Coneixements d'ofimàtica Contracte indefinit Jornada completa amb els descansos reglamentaris Horari: de 9 A 14 i de 16 A 19h
Gestió laboral, comptable, comunitats, fiscal...
Experiència 36 mesos. Administratiu/iva

Contracte laboral indefinit
Jornada completa
Salari mensual brut 1700",Lleida,Todos
ADMINISTRATIVO/A,Domestiko,España,2 mil € (Proporcionado por la empresa),+ 30 d,"3,3","Se busca una persona organizada y con don de gentes para un puesto administrativo en Montoliu de Lleida. La misión principal será ser el primer punto de contacto para visitas y transportistas en la recepción, asegurando que toda la gestión documental relacionada con sus entradas y salidas se realice de manera eficiente.

Las funciones incluirán atender tanto presencial como telefónicamente a visitas, clientes y proveedores, cuidando la imagen de la empresa. También se gestionará la recepción de chóferes, incluyendo la recogida y entrega de documentación en ventanilla. En cuanto a la logística, se preparará y entregará la documentación necesaria a los transportistas, se introducirán datos en sistemas informáticos y ERP, y se realizará el archivo y control documental. Se requerirá un apoyo puntual en el control de accesos y en la operativa básica de pesaje de camiones.

Se ofrece un contrato inicial de 3 meses con la posibilidad de incorporación indefinida. El horario habitual será de lunes a viernes de 8:00 a 17:00. Ocasionalmente, para dar soporte en la báscula, se realizarán turnos intensivos rotativos. Se valora la experiencia con un salario competitivo entre 1.600€ y 1.750€ brutos mensuales. Se necesita formación en Administración o Logística, experiencia en gestión de documentación de transporte, control de albaranes, y manejo de básculas y flujo de camiones. Es indispensable tener disponibilidad para turnos rotativos, vehículo propio y experiencia en Office y ERP.",Lleida,Todos
Tècnic/a de manteniment electromecànic torn de TARDA (Guissona),bonÀrea Agrupa,España,No especificado,+ 30 d,"3,3","Descripció del lloc

T'agradaria treballar en un entorn rural i tenir jornada intensiva en horari de tarda?
No deixis perdre aquesta oportunitat!

Com és treballar a bonÀrea?

Tenim un departament propi de manteniment: Treballaràs en les instal·lacions internes de l'empresa, per la qual cosa el teu treball tindrà impacte directe en la producció diària.
Treball en equip: donem suport als nostres companys, estem a la teva disposició per resoldre qualsevol dubte que tinguis.
Tenim formació contínua: valorem que els coneixements estiguin actualitzats, per això tenim un itinerari formatiu que t'ajudarà a estar sempre al dia.

El teu lloc de treball serà presencialment a Guissona
Tindràs un contracte estable de jornada intensiva en horari de tarda (de dilluns a divendres de 14h a 22h)


Quina serà la teva missió?

Complir el programa de manteniment preventiu perquè les màquines i instal·lacions estiguin en òptimes condicions operatives, tant elèctricament com mecànicament segons els procediments de l'empresa.
Mantenir el correcte estat elèctric de les instal·lacions en general, maquinàries, cablejat, components dels taulers elèctrics, etc.
Mantenir el correcte estat mecànic de les instal·lacions en general, maquinàries, sorolls estranys, estat dels rodaments i cintes, etc
Respectar les normes d' higiene, seguretat, directe del camp, medi ambient i de PRL.

Si el que busques és una feina dinàmica, on cada dia sigui diferent, puguis seguir formant-te a nivell tècnic i en sortir poguis gaudir de la natura, ¡No dubtis a inscriure't a la vacant! [+]



Formació Mínima

Triomfaràs si tens finalitzat un CFGM o CFGS en electricitat o electromecànica, ja que el teu dia a dia se centrarà en tasques on es requereixin aquests coneixements.

Altres requisits

Si tens experiència prèvia et serà molt més fàcil agafar el ritme de les tasques que faràs i et sentiràs més segur a l'hora de treballar, però si no el tens et formarem perquè dominis el camp de l'electromecànica.

Incorporació

El més aviat possible

Salari

Segons experiència i formació, ho comentaríem en entrevista",Lleida,Todos
AUXILIAR ADMINISTRATIVO/A,Grupo Vall Companys,Lleida,No especificado,10 días,"3,3","Departamento: Estructura Administrativa

Ubicación: Lleida (España)

Tipo de Contrato: Indefinido

Jornada laboral: Jornada completa

Sector: Industrial y metalurgia

Vacantes: 1

Disciplina: Producción

Modalidad de trabajo: Presencial


GRUPO VALL COMPANYS

GRUPO VALL COMPANYS
El Grupo Vall Companys es un grupo diversificado e innovador, presente tanto en el sector agroalimentario como en áreas de consultoría, tecnología y servicios. Desde 1956, nuestra trayectoria se ha basado en el crecimiento sostenido, el compromiso con la calidad y la apuesta por la excelencia.

El carácter familiar del grupo, respaldado por un equipo humano profesional y altamente implicado, junto con una política de reinversión de beneficios, nos ha permitido desarrollar un modelo empresarial sólido y en constante evolución.

Actualmente, el Grupo Vall Companys integra más de 50 empresas en España y Portugal, que operan en ámbitos tan diversos como plantas harineras, fábricas de piensos, centros de producción cárnica y mataderos porcinos, avícolas y bovinos. Además, contamos con laboratorios farmacéuticos especializados en salud animal, centros de inseminación, incubadoras, servicios logísticos y soluciones tecnológicas.

Nuestro sistema integral de producción, combinado con la innovación en procesos y tecnología, garantiza una trazabilidad completa y una calidad excepcional en todos nuestros productos y servicios. Actualmente, nos encontramos en plena expansión internacional.

Descripción de la oferta

GRUPO VALL COMPANYS

AUXILIAR ADMINISTRATIVO/A

¿Quieres trabajar en un grupo empresarial líder en el sector agroalimentario europeo? ¿Te consideras una persona implicada, proactiva y comprometida, que trabaja bien en equipo?. Si es así, estás de suerte porque actualmente estamos buscando un/a AUXILIAR ADMINISTRATIVO/A para una de nuestras empresas ubicada en Lleida.

Sus funciones básicas consistirán en:

Revisar, recificar y enviar las propuesta sde facturación quincenales/mensuales a los proveedores.
Verificación y contabilización de las facturas de los proveedores.
Enviar documentación de trazabailidad a los nuevos proveedores y posterior renovación anual.
Facturación aclientes del Grupo y externos.
Validar y escanear albaranes de clientes externos.
Emitir facturas por mermas de mercancía, devoluciones y otras incidencias en las cargas.
Crear y mantener la base de datos de clientes y proveedores.
Controlar la caducidad de los certificados de Hacienda y Seguridad Social para los clientes, así como la renovación y envío.
Solicitar altas y bajas de los seguros de los vehículos.
Solicitar tarjetas de repostaje.
Otras funciones derivadas de la posición.
Requisitos

SE REQUIERE:

Formación: CFGM / CFGS en Administración.
Deseable: experiencia de un año en puestos similares.
Residencia en provincia puesto vacante.



SE OFRECE:

Interesante puesto de trabajo para desarrollarse profesionalmente.
Formación continuada en el puesto de trabajo.
Remuneración según valía del candidato.
Jornada completa.
Horario: de L a J, 8:00h a 16:30h, V de 7:00h a 15:00h.

Inscríbete aquí y entra a formar parte del futuro del sector agroalimentario. ¡Inscríbete y envía tu CV para formar parte de nuestro equipo! Podrás desarrollarte como profesional y seguir creciendo con nosotros. ¡Este reto te espera y la mejor forma de predecir nuestro futuro es creándolo conjuntamente!

En Grupo Vall Companys promovemos la igualdad de oportunidades y el valor por el talento sin distinciones.",Lleida,Todos
